1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.AD.AA	Biopsy of elbow joint structure					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.AD.AB	Arthroscopic biopsy of joint structure of elbow					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.AD.AE	Percutaneous biopsy of bone of elbow		Needle biopsy of bone of elbow; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.AE.AB	"Arthroscopy, elbow"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.BA.BA	X-ray of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.BA.BB	Elbow arthrography		Arthrogram of elbow; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.BA.BE	Nuclear imaging study of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.BA.BH	"Magnetic resonance imaging of elbow joint, not elsewhere classified"		MRI elbow joint NEC; 			that with contrast (MEJ.BA.BI)
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.BA.BI	Magnetic resonance imaging of elbow joint with intravenous contrast		MRI of elbow joint with I.V. contrast; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.BA.BJ	Ultrasound of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.DN.AA	Implantation of device into elbow joint		"Elbow arthroplasty; Internal fixation of bone, elbow joint; Partial elbow replacement; Revision of elbow joint replacement; Total elbow replacement; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.FA.AA	"Arthrotomy, elbow"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.FB.AA	"Division of joint capsule or cartilage, elbow"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.FC.AA	Release of elbow joint		Adhesiolysis of elbow joint; Lysis of adhesions of elbow joint; Release of contracture of elbow joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.FC.AB	Arthroscopic release of elbow joint		Arthroscopic:; adhesiolysis of elbow joint; lysis of adhesions of elbow joint; release of contracture of elbow joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.GA.AA	Destruction of lesion or tissue of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JB.AA	Drainage of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JB.AB	Arthroscopic drainage of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JB.AE	Percutaneous drainage of elbow joint		"Arthrocentesis of elbow joint; \nAspiration of elbow joint; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JD.AA	Removal of foreign body from elbow joint		Removal of implanted device from elbow joint; Removal of loose body from elbow; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JD.AB	Arthroscopic removal of foreign body from elbow joint		Arthroscopic:; removal of implanted device from elbow joint; removal of loose body from elbow; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JD.AH	Removal of foreign body from elbow joint without incision		Removal of internal fixation device from elbow joint without incision; Removal of external fixation device from humerus; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JG.AA	Debridement of elbow joint					arthroscopic debridement of elbow joint (MEJ JG AB); that performed as part of open reduction of fracture (MEJ.LD.AA)
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JG.AB	Arthroscopic debridement of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JI.AA	Local excision of lesion of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JJ.AA	Partial excision of elbow joint		"Synovectomy, elbow; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JJ.AB	Arthroscopic excision of elbow joint		"Arthroscopic synovectomy, elbow; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.JN.AA	Disarticulation of elbow		Amputation through elbow joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.KD.AB	Arthroscopic transplantation of chondrocyte cells of elbow joint		Arthroscopic autotransplantation of cultured chondrocyte cells of elbow joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.KD.AE	Percutaneous transplantation of chondrocyte cells of elbow joint		Percutaneous autotransplantation of cultured chondrocyte cells of elbow joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.LC.AH	"Application of external immobilisation device, elbow"		"Application of external fixator device, elbow; "	brace; cast		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.LD.AA	Open reduction of elbow joint		Open reduction of dislocation of elbow joint; 	debridement	internal fixation if performed (MEJ DN AA)	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.LD.AH	Closed reduction of elbow joint		Closed reduction of dislocation of elbow joint; Closed reduction of fracture of olecranon; 		internal fixation if performed (MEJ DN AA)	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.LE.AA	Arthrodesis of elbow					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.MK.AA	Repair of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.MK.AB	Arthroscopic repair of elbow joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.PA.ZZ	Manipulation of elbow joint	"Passive, high velocity, low amplitude thrust applied to the elbow joint"				
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEJ.PB.ZZ	Mobilisation of elbow joint	Manual therapy technique comprising a continuum of skilled passive movements to the elbow joint. Mobilisation is under the control or consent of the person to whom it is applied.				
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEL.FB.AA	"Division of ligament, elbow"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEL.FC.AA	Release of ligament and fasciaof elbow joint		Adhesiolysis of ligament or fascia of elbow; Fasciotomy (decompression) of elbow; Lysis of adhesions of ligament and fascia of elbow; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEL.JI.AA	"Local excision of lesion of ligament or fascia, elbow"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEL.LB.AA	"Reattachment of ligament, elbow"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEL.LB.AB	"Arthroscopic reattachment of ligament, elbow"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEL.LC.AA	Stabilisation of elbow			reattachment or reconstruction of ligaments		arthroscopic stabilisation of elbow (MEL.LC.AB)
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEL.LC.AB	Arthroscopic stabilisation of elbow		Arthroscopic reattachment or reconstruction of ligaments; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MEM.ML.AA	Reconstruction of muscle of upper limb			myocutaneous flap		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MET.MK.AA	Repair of tendon of elbow joint		Suture of tendon of elbow; Suture of tendon of upper arm; Tendon transfer to elbow; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	ME - Musculoskeletal structures of upper arm	MET.ML.AA	Reconstruction of tendon of elbow joint		Flexorplasty of elbow; 	by tendon graft		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.AD.AA	Biopsy of bone of radius or ulna		olecranon; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.AD.AE	Needle biopsy of bone of radius or ulna			olecranon		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.BA.BA	X-ray of bone of radius or ulna		X-ray of forearm; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.DN.AA	"Implantation of device into bone, radius or ulna"		"Implantation of bone growth stimulator, radius or ulna; Internal fixation of bone, radius or ulna; Internal fixation of bone of olecranon; "		fracture reduction if performed	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.DN.AE	Percutaneous implantation of device into bone of forearm		Percutaneous pinning (internal fixation) of radius and ulna; 	olecranon		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.FA.AA	"Incision of bone, without division, radius or ulna"		"Wedge osteotomy, radius or ulna; "	olecranon		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.FB.AA	"Other division of bone, radius or ulna"			olecranon		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JD.AA	Removal of foreign body from radius or ulna		Removal of implanted device from radius or ulna; 	olecranon		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JD.AH	Removal of foreign body from radius or ulna without incision		Removal of internal fixation device from radius or ulna without incision; Removal of external fixation device from radius or ulna; 	olecranon		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JG.AA	Debridement of bone of radius or ulna			olecranon		that performed as part of open reduction of fracture (MFB.LD.AA)
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JH.AA	"Procurement of bone for graft, radius or ulna"		Excision of bone for graft:; radius; ulna; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JI.AA	"Local excision of lesion of bone, radius or ulna"		"Local excision of lesion of bone, olecranon; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JJ.AA	"Partial ostectomy, radius or ulna"		"Sequestrectomy, radius or ulna; Styloidectomy, radius or ulna; "	olecranon		resection of triangular fibrocartilage complex (TFCC) at the articulating surface of the ulna (MFJ.JJ.AA) (MFJ.JJ.AB)
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JK.AA	"Total ostectomy, radius or ulna"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.JN.AA	Amputation through forearm					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.LC.AE	"Percutaneous application of external immobilisation device, radius or ulna"		"Application of external fixator device, radius or ulna; "	Ilizarov type; Sheffield ring fixator		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.LC.AH	"Application of external immobilisation device, radius or ulna"		"Application of external fixator device, radius or ulna; "	brace; cast		"percutaneous application of external fixator device, radius or ulna (MFB.LC.AE)"
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.LD.AA	Open reduction of radius or ulna		"Open reduction of dislocation, radius or ulna; Open reduction of fracture of radius or ulna; "	debridement	internal fixation if performed (MFB DN AA)	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.LD.AH	Closed reduction of radius or ulna		"Closed reduction of dislocation, radius or ulna; Closed reduction of fracture, radius or ulna; "	olecranon	internal fixation if performed (MFB DN AA)	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.LK.AA	"Limb lengthening procedures, radius or ulna"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.LL.AA	"Limb shortening procedures, radius or ulna"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFB.ML.AA	"Bone graft, radius or ulna"		"Osteoclasis, radius or ulna; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.AD.AA	Biopsy of joint structure of wrist					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.AD.AB	Arthroscopic biopsy of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.AD.AE	Needle biopsy of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.AE.AB	"Arthroscopy, wrist"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BA	X-ray of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BB	Wrist arthrography		Arthrogram of wrist; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BC	"Computerised tomography of wrist joint, not elsewhere classified"		"CT of wrist joint, NEC; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BD	Computerised tomography of wrist joint with intravenous contrast		CT of wrist joint with IV contrast; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BE	Nuclear imaging study of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BH	"Magnetic resonance imaging of wrist joint, not elsewhere classified"		"MRI of wrist joint, NEC; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BI	Magnetic resonance imaging of wrist joint with intravenous contrast		MRI of wrist joint with IV contrast; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.BA.BJ	Ultrasound of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.DN.AA	Implantation of device into wrist joint		Internal fixation of wrist joint; Total wrist replacement; Wrist arthroplasty; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.FA.AA	"Arthrotomy, wrist joint"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.FB.AA	"Division of joint capsule or cartilage, wrist"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.FC.AA	Release of wrist joint		Adhesiolysis of wrist joint; Lysis of adhesions of wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.FC.AB	Arthroscopic release of wrist joint		Arthroscopic:; adhesiolysis of wrist joint; lysis of adhesions of wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.GA.AA	Destruction of lesion of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JB.AA	Drainage of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JB.AB	Arthroscopic drainage of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JB.AE	Percutaneous drainage of wrist joint		Arthrocentesis of wrist joint; Aspiration of wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JD.AA	Removal of foreign body from wrist joint		Removal of implanted device from wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JD.AB	Arthroscopic removal of implanted device and foreign body from wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JD.AH	Removal of foreign body from wrist joint without incision		Removal of internal fixation device from wrist joint without incision; Removal of external fixation device from wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JG.AA	Debridement of wrist joint					arthroscopic debridement of wrist (MFJ JG AE); that performed as part of open reduction of fracture (MFJ.LD.AA)
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JG.AE	Arthroscopic debridement of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JI.AA	Local excision of lesion of wrist joint					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JJ.AA	Partial excision of wrist joint		"Capsulectomy, wrist; Resection of triangular fibrocartilage complex (TFCC); Synovectomy, distal radio-ulnar joint; Synovectomy, wrist; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JJ.AB	Arthroscopic excision of wrist joint		"Arthroscopic:; resection of triangular fibrocartilage complex (TFCC); synovectomy, wrist; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.JN.AA	Disarticulation of wrist					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.KD.AB	Arthroscopic transplantation of chondrocyte cells of wrist joint		Arthroscopic autotransplantation of cultured chondrocyte cells of wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.KD.AE	Percutaneous transplantation of chondrocyte cells of wrist joint		Percutaneous autotransplantation of cultured chondrocyte cells of wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.LB.AA	Wrist reattachment					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.LC.AA	Stabilisation of wrist joint		Stabilisation of distal radio-ulnar joint; 	reattachment or reconstruction of ligament		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.LC.AH	"Application of external immobilisation device, wrist joint"		"Application of external fixator device, wrist joint; "	brace; cast		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.LD.AA	Open reduction of wrist joint		Open reduction of dislocation of wrist joint; Open reduction of fracture of wrist joint; 	debridement	internal fixation if performed (MFJ DN AA)	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.LD.AH	Closed reduction of wrist joint		Closed reduction of dislocation of wrist joint; Closed reduction of fracture of wrist joint; 		internal fixation if performed (MFJ DN AA)	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.LE.AA	Carporadial fusion		Arthrodesis of wrist; 	bone graft; internal fixation; procurement of graft material through same incision		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.MK.AA	"Repair of wrist joint, not elsewhere classified"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.MK.AB	"Arthroscopic repair of wrist joint, not elsewhere classified"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.PA.ZZ	Manipulation of wrist joint	"Passive, high velocity, low amplitude thrust applied to the wrist joint"				
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFJ.PB.ZZ	Mobilisation of wrist joint	Manual therapy technique comprising a continuum of skilled passive movements to the wrist joint. Mobilisation is under the control or consent of the person to whom it is applied.				
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFL.FB.AA	"Division of ligament, wrist joint"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFL.FC.AA	"Release of ligament and fascia, wrist joint"		Adhesiolysis of ligament or fascia of wrist joint; Fasciotomy (decompression) of wrist joint; Lysis of adhesions of ligament and fascia of wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFL.JI.AA	"Local excision of lesion of ligament or fascia, wrist joint"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFL.LB.AA	"Reattachment of ligament, wrist joint"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFL.LB.AB	"Arthroscopic reattachment of ligament, wrist joint"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFL.LC.AB	"Arthroscopic stabilisation of ligament, wrist joint"		"Arthroscopic pinning of osteochondral fragment, wrist; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFL.ML.AA	Reconstruction of ligament of wrist		Reconstruction of wrist; Total wrist replacement; 	with tendon graft	procurement of tendon for graft if performed (MFT.JH.AA)	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFM.ML.AA	Reconstruction of muscle of forearm			myocutaneous flap		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFT.FC.AA	Release of tendon forearm or wrist joint		Release of tendon sheath of wrist; Tenolysis of forearm or wrist joint; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFT.JH.AA	Procurement of tendon of wrist for graft					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MF - Musculoskeletal structures of forearm	MFT.JI.AA	Local excision of lesion of tendon of forearm		"Ganglionectomy of tendon sheath, wrist; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.AD.AA	Biopsy of carpal or metacarpal bone					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.AD.AE	Needle biopsy of carpal or metacarpal bone					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.BA.BA	X-ray of hand or fingers					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.DN.AA	"Implantation of device into bone, carpals or metacarpals"		"Implantation of bone growth stimulator, carpals or metacarpals; Internal fixation of bone, carpals or metacarpals; "		fracture reduction if performed	
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.DN.AE	"Percutaneous implantation of device into bone, carpals or metacarpals"		Percutaneous pinning (internal fixation) of metacarpal or phalanx; 	K-wire; Kirschner wire		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.FA.AA	"Incision of bone without division, carpals or metacarpals"		"Wedge osteotomy, carpals or metacarpals; "			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.FB.AA	"Other division of bone, carpals or metacarpals"					
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.JD.AA	Removal of foreign body from carpals or metacarpals		Removal of implanted device from carpals or metacarpals; 			
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.JD.AH	"Removal of foreign body from carpals or metacarpals, without incision"		"Removal of internal fixation device from carpals or metacarpals, without incision; Removal of external fixation device from carpals or metacarpals; "	K-wire; Kirschner wire		
1 - Interventions on Body Systems and Functions	10 - Interventions on the Musculoskeletal System	MG - Musculoskeletal structures of hand	MGB.JG.AA	Debridement of carpals or metacarpals					that performed as part of open reduction of fracture (MGB.LD.AA)
