1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NM - Female genital System	NMI	Vulva		Clitoris; Labia minora and majora; 	cul-de-sac (KMA); perineum (PAW); Pouch of Douglas (KMA); vagina (NMH)	
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NM - Female genital System	NMM	"Placenta, amnion, cord"				
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NM - Female genital System	NMR	Fetal or embryonic structure				
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NM - Female genital System	NMZ	"Female genital system, unspecified"				
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NT - Genitourinary and reproductive functions	NT1	Genitourinary and reproductive functions				b6
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NT - Genitourinary and reproductive functions	NT2	Urinary functions				b610-b639
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NT - Genitourinary and reproductive functions	NTC	Urinary excretory functions				b610
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NT - Genitourinary and reproductive functions	NTD	Urination functions				b620
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NT - Genitourinary and reproductive functions	NTE	Sensations associated with urinary functions				b630
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NU2	Genital and reproductive functions				b640-b679
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUA	Sexual functions				b640
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUB	Menstruation functions				b650
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUC	Procreation functions				b660
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUD	Functions related to fertility				b6600
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUE	Functions related to pregnancy				b6601
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUG	Functions related to childbirth				b6602
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUH	Lactation				b6603
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	NU - Genital and reproductive functions	NUK	Sensations associated with genital and reproductive functions				b670
1 - Targets for Body Systems and Functions	11 - Genitourinary System Targets	"NZ - Urogenital system, unspecified"	NZZ	"Urogenital system, unspecified"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAA	"Trunk, unspecified"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAB	Head or neck				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAE	Thorax				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAF	"Chest wall, not elsewhere classified"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAK	"Abdomen, not elsewhere classified"		Abdominal cavity NOS; Pelvic cavity NOS; 		
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAL	"Abdominal wall, unspecified"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAM	"Abdominal wall, inguinal"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAN	"Abdominal wall, femoral"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAO	"Abdominal wall, umbilical"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	"PA - Topographical regions: Trunk, head and neck"	PAW	Perineum				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PM - Topographical regions: Upper limb	PMA	"Upper limb, unspecified"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PM - Topographical regions: Upper limb	PMB	Upper arm				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PM - Topographical regions: Upper limb	PMC	Forearm				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PM - Topographical regions: Upper limb	PMD	Hand				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PM - Topographical regions: Upper limb	PME	Finger				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PN - Topographical regions: Lower limb	PNA	"Lower limb, unspecified"				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PN - Topographical regions: Lower limb	PNB	Thigh				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PN - Topographical regions: Lower limb	PNC	Lower leg				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PN - Topographical regions: Lower limb	PND	Foot				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PN - Topographical regions: Lower limb	PNE	Toe				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PS - Topographical regions: Set of viscera	PSA	Set of thoracic viscera		"Heart and lung (pericardial and pleural sac, thymus) Heart-lung-complex; "		
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PS - Topographical regions: Set of viscera	PSB	Set of female pelvic viscera		Fallopian tube; Ovaries; Urinary bladder; Uterine tube; Uterus; 		
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PS - Topographical regions: Set of viscera	PSC	Set of male pelvic viscera		Prostate; Urinary bladder; 		
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PT - Artificial body structure	PTA	Artificial body structure: Gastrostomy		PEG; 		
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PT - Artificial body structure	PTB	Artificial body structure: Enterostomy		Colostomy; Ileostomy; Jejunostomy; 		
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PT - Artificial body structure	PTC	Artificial body structure: Tracheostomy				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PT - Artificial body structure	PTD	Artificial body structure: Other stoma		Cystostomy; Nephrostomy; Ureterostomy; Urethrostomy; 		
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PY - Genome (Microscopic  body structure)	PYA	Genome				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PZ - Comprehensive or unspecified topography	PZA	Whole body				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PZ - Comprehensive or unspecified topography	PZB	Whole person				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PZ - Comprehensive or unspecified topography	PZX	Any site				
1 - Targets for Body Systems and Functions	12 - Other and Unspecified Body System and Function Targets	PZ - Comprehensive or unspecified topography	PZZ	Unspecified site				
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SA - Learning and applying knowledge; Purposeful sensory experiences	SA1	Learning and applying knowledge				d1
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SA - Learning and applying knowledge; Purposeful sensory experiences	SA2	Purposeful sensory experiences				d110-d129
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SA - Learning and applying knowledge; Purposeful sensory experiences	SAA	Watching				d110
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SA - Learning and applying knowledge; Purposeful sensory experiences	SAD	Listening				d115
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SA - Learning and applying knowledge; Purposeful sensory experiences	SAE	Purposeful sensing			listening (SAD)\nwatching (SAA) 	d120
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SB2	Basic learning				d130-d159
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBA	Copying				d130
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBB	Learning through actions with objects and persons	"Learning through simple actions on a single object, two or more objects, symbolic and pretend play, such as in hitting an object, banging blocks and playing with dolls or cars."			d131
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBC	Acquiring language	"Developing the competence to represent persons, objects, events, or feelings through words, symbols, phrases, and sentences."			d132
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBD	Acquiring an additional language	"Developing the competence to represent persons, objects, events, feelings through words, symbols, phrases and sentences, in an additional language such as a foreign language or signing."			d133
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBF	Rehearsing				d135
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBG	Acquiring concepts	"Developing competence to understand and use basic and complex concepts related to characteristics of things, persons or events."			d137
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBH	Acquiring information	"Obtaining facts about persons, things and events, such as asking why, what, where and how, asking for names."			d138
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBI	Learning to read				d140
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBL	Learning to write				d145
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBN	Learning to calculate				d150
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SB - Basic learning	SBQ	Acquiring skills				d155
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SC2	Applying knowledge				d160-d179
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SCA	Focusing attention				d160
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SCC	Thinking				d163
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SCF	Reading			learning to read (SBI)	d166
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SCG	Writing			learning to write (SBL)	d170
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SCI	Calculating			learning to calculate (SBN)	d172
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SCJ	Solving problems				d175
2 - Targets for Activities and Participation Domains	13 - Learning and Applying Knowledge Targets	SC - Applying knowledge	SCL	Making decisions				d177
2 - Targets for Activities and Participation Domains	14 - General Task and Demand Targets	SD - General tasks and demands	SD1	General tasks and demands				d2
2 - Targets for Activities and Participation Domains	14 - General Task and Demand Targets	SD - General tasks and demands	SDA	Undertaking tasks				d210;  d220
2 - Targets for Activities and Participation Domains	14 - General Task and Demand Targets	SD - General tasks and demands	SDG	Carrying out daily routine				d230
2 - Targets for Activities and Participation Domains	14 - General Task and Demand Targets	SD - General tasks and demands	SDJ	Handling stress and other psychological demands		Handling responsibilities; handling stress and crisis; 		d240
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SE1	Communication				d3
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SE2	Communicating - receiving				d310-d329
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SEA	Communicating with - receiving spoken messages				d310
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SEB	Non-speech vocal expression	"Vocalising when aware of another person in the proximal environment, such as producing sounds when the mother is close; babbling; babbling in turn-taking activities. Vocalising in response to speech through imitating speech-sounds in a turn taking procedure."			d331
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SEC	Singing	Using tones in a sequence resulting in a melody to convey messages.			d332
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SED	Communicating with - receiving nonverbal messages				d315
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SEG	Communicating with - receiving sign language messages				d320
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SE - Communication; Receiving communication	SEJ	Communicating with - receiving written messages				d325
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SF - Producing communication	SF2	Communication - producing				d330-d349
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SF - Producing communication	SFA	Speaking				d330
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SF - Producing communication	SFD	Producing nonverbal messages				d335
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SF - Producing communication	SFJ	Producing messages in formal sign languages				d340
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SF - Producing communication	SFK	Writing messages				d345
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SG - Conversation and use of communication devices and techniques	SG2	Conversation and use of communication devices and techniques				d350-d369
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SG - Conversation and use of communication devices and techniques	SGA	Having a conversation				d350
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SG - Conversation and use of communication devices and techniques	SGD	Discussion				d355
2 - Targets for Activities and Participation Domains	15 - Communication Targets	SG - Conversation and use of communication devices and techniques	SGG	Using communication devices and techniques				d360
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SH - Mobility; Changing and maintaining body position	SH1	Mobility				d4
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SH - Mobility; Changing and maintaining body position	SH2	Changing and maintaining body position				d410-d429
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SH - Mobility; Changing and maintaining body position	SHA	Changing basic body position				d410
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SH - Mobility; Changing and maintaining body position	SHD	Maintaining a body position				d415
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SH - Mobility; Changing and maintaining body position	SHG	Transferring oneself		Transferring oneself while sitting or lying; 	changing and maintaining body position (SHA)	d420
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	"SI - Carrying, moving and handling objects"	SI2	"Carrying, moving and handling objects"				d430-d449
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	"SI - Carrying, moving and handling objects"	SIA	Lifting and carrying objects				d430
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	"SI - Carrying, moving and handling objects"	SID	Moving objects with lower extremities		by using feet; by using legs; 		d435
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	"SI - Carrying, moving and handling objects"	SIG	Fine hand use				d440
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	"SI - Carrying, moving and handling objects"	SIJ	Hand and arm use				d445
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	"SI - Carrying, moving and handling objects"	SIK	Fine foot use	"Performing the coordinated actions of picking up, manipulating and releasing objects using one's foot and toes."			d446
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SJ - Walking and moving	SJ2	Walking and moving				d450-d469
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SJ - Walking and moving	SJA	Walking				d450
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SJ - Walking and moving	SJB	Going up and down stairs			moving around (SJD)\nwalking (SJA)	d451
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SJ - Walking and moving	SJD	Moving around		Climbing; Crawling; Jogging; Jumping; Running; Swimming; 	going up and down stairs (SJB)\nmoving around using equipment (SJJ)\nwalking (SJA)	d455
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SJ - Walking and moving	SJG	Moving around in different locations				d460
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SJ - Walking and moving	SJJ	Moving around using equipment				d465
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SK - Moving around using transportation	SK2	Moving around using transportation				d470-d489
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SK - Moving around using transportation	SKA	Using transportation as a passenger				d470
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SK - Moving around using transportation	SKD	Driving				d475
2 - Targets for Activities and Participation Domains	16 - Mobility Targets	SK - Moving around using transportation	SKG	Riding animals for transportation				d480
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SM1	Self care				d5
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SMB	Washing oneself				d510
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SMC	Caring for body parts				d520
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SMD	Toileting				d530
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SME	Dressing				d540
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SMF	Eating			eating behaviours (VEA)	d550
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SMG	Drinking				d560
2 - Targets for Activities and Participation Domains	17 - Self Care Targets	SM - Self care	SMH	Looking after one's health		Ensuring one's physical comfort; Maintaining one's health; 		d570
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SN - Domestic life; Acquisition of necessities	SN1	Domestic life				d6
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SN - Domestic life; Acquisition of necessities	SN2	Acquisition of necessities				d610-d629
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SN - Domestic life; Acquisition of necessities	SNC	Acquiring a place to live				d610
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SN - Domestic life; Acquisition of necessities	SND	Acquisition of goods and services				d620
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SO - Household tasks	SO2	Household tasks				d630-d649
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SO - Household tasks	SOA	Preparing meals				d630
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SO - Household tasks	SOD	Doing housework				d640
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SP - Caring for household objects and assisting others	SP2	Caring for household objects and assisting others				d650-d669
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SP - Caring for household objects and assisting others	SPA	Caring for household objects				d650
2 - Targets for Activities and Participation Domains	18 - Domestic Life Targets	SP - Caring for household objects and assisting others	SPD	Assisting others				d660
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SR - Interpersonal interactions and relationships; General interpersonal interactions	SR1	Engaging in interpersonal interactions and relationships				d7
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SR - Interpersonal interactions and relationships; General interpersonal interactions	SR2	Engaging in general interpersonal interactions				d710-d729
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SR - Interpersonal interactions and relationships; General interpersonal interactions	SRC	Engaging in basic interpersonal interactions				d710
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SR - Interpersonal interactions and relationships; General interpersonal interactions	SRD	Engaging in complex interpersonal interactions				d720
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SS - Particular interpersonal relationships	SS2	Engaging in particular interpersonal relationships				d730-d779
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SS - Particular interpersonal relationships	SSA	Relating with strangers				d730
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SS - Particular interpersonal relationships	SSD	Engaging in formal relationships				d740
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SS - Particular interpersonal relationships	SSG	Engaging in informal social relationships				d750
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SS - Particular interpersonal relationships	SSJ	Engaging in family relationships				d760
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SS - Particular interpersonal relationships	SSK	Engaging in parent-child relationships				d7600
2 - Targets for Activities and Participation Domains	19 - Interpersonal Interaction and Relationship Targets	SS - Particular interpersonal relationships	SSM	Engaging in intimate relationships				d770
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	ST1	Engaging in major life areas				d8
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	ST2	Engaging in education				d810-d839
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	STC	Engaging in informal education				d810
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	STD	Engaging in preschool education				d815
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	STE	Engaging in school education				d820
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	STF	Engaging in vocational training				d825
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	STG	Engaging in higher education				d830
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	ST - Major life areas; Education	STJ	Engaging in education life	"Engaging in aspects of life of education institutions, such as university and school related associations, including: clubs, sports, related civic bodies (e.g. school council), and other institutionally-organised initiatives that are not part of the academic curriculum"			d835
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SU - Work and employment	SU2	Engaging in work and employment				d840-d859
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SU - Work and employment	SUA	Engaging in apprenticeship				d840
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SU - Work and employment	SUD	"Acquiring, keeping and terminating a job"				d845
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SU - Work and employment	SUG	Engaging in remunerative employment				d850
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SU - Work and employment	SUJ	Engaging in non-remunerative employment			household tasks (SO2); caring for household objects and assisting others (SP2)	d855
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SV - Economic life	SV2	Engaging in economic life				d860-d879
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SV - Economic life	SVA	Engaging in basic economic transactions				d860
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SV - Economic life	SVD	Engaging in complex economic transactions				d865
2 - Targets for Activities and Participation Domains	20 - Major Life Area Targets	SV - Economic life	SVG	Engaging in economic self-sufficiency				d870
2 - Targets for Activities and Participation Domains	"21 - Community, Social and Civic Life Targets"	"SX - Community, social and civic life"	SX1	"Engaging in community, social and civic life"				d9
2 - Targets for Activities and Participation Domains	"21 - Community, Social and Civic Life Targets"	"SX - Community, social and civic life"	SXB	Engaging in community life				d910
2 - Targets for Activities and Participation Domains	"21 - Community, Social and Civic Life Targets"	"SX - Community, social and civic life"	SXC	Engaging in recreation and leisure				d920
2 - Targets for Activities and Participation Domains	"21 - Community, Social and Civic Life Targets"	"SX - Community, social and civic life"	SXD	Playing				d9200
2 - Targets for Activities and Participation Domains	"21 - Community, Social and Civic Life Targets"	"SX - Community, social and civic life"	SXH	Engaging in religion and spirituality				d930
2 - Targets for Activities and Participation Domains	"21 - Community, Social and Civic Life Targets"	"SX - Community, social and civic life"	SXK	Enjoying human rights				d940
2 - Targets for Activities and Participation Domains	"21 - Community, Social and Civic Life Targets"	"SX - Community, social and civic life"	SXL	Engaging in political life and citizenship				d950
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UA1	Products and technology				e1
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAA	Products or substances for personal consumption			food safety and security (UAB)	e110
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAB	Food safety and security	"Physical and economic accessibility of sufficient safe, culturally acceptable, and nutritious food"			e1100
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAC	Drugs				e1101
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAD	Products and technology for personal use in daily living		"Accessories for sitting furniture; Adjustable furniture; Equipment for movement, strength and balance training; Orthoses, prostheses and therapeutic footwear.; "		e115
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAE	Products and technology for personal indoor and outdoor mobility and transportation				e120
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAF	Products and technology for communication		Computers and devices for computer; 		e125
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAG	Products and technology for education				e130
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAH	Products and technology for employment		Assistive products to manage the work; Machines and tools for use in the workplace; Workplace furniture and furniture elements; 		e135
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAI	"Products and technology for culture, recreation and sport"				e140
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAJ	Products and technology for the practice of religion and spirituality				e145
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAK	"Design, construction and building products and technology of buildings for public use"				e150
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAL	"Design, construction and building products and technology of buildings for private use"				e155
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAM	"Design, construction and building products and technology of buildings unspecified"				
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAN	Products and technology of land development				e160
3 - Targets for the Environment	22 - Environment: Products and Technology Targets	UA - Environment: Products and technology	UAO	Assets				e165
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UB1	Natural environment and human-made changes to environment				e2
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBB	Physical features of the Earth				e210
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBC	Population				e215
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBD	Flora and fauna			Animals as vectors of disease (UBQ)	e220
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBE	Climate				e225
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBF	Natural events				e230
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBG	Human-caused events				e235
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBH	Light				e240
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBI	Time-related changes				e245
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBJ	Sound				e250
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBK	Vibration				e255
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBL	Indoor air quality	"Nature of the air inside buildings or enclosed areas, including odour, smoke, pollution, air conditioning (controlled air quality) or uncontrolled air quality"			e2600
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBM	Outdoor air quality	"Nature of the air outside buildings or enclosed areas, including odour, smoke, pollution, ozone levels, and other features of the atmosphere"			e2601
