"Additional descriptive information"			"Additional descriptive information"				
"Additional target"	XXUD	XXUDI	"Individual attitudes of strangers"				
"Additional target"	XXUD	XXUDJ	"Individual attitudes of health professionals"				
"Additional target"	XXUD	XXUDK	"Individual attitudes of health-related professionals"				
"Additional target"	XXUD	XXUDL	"Societal attitudes"				
"Additional target"	XXUD	XXUDM	"Social norms, practices and ideologies"				
"Additional target"	"Additional target"	XXUE	"Environment: Services, Systems, Policies"				
"Additional target"	XXUE	XXUE1	"Services, systems and policies"				
"Additional target"	XXUE	XXUEB	"Services, systems and policies for the production of consumer goods"				
"Additional target"	XXUE	XXUEC	"Architecture and construction services, systems and policies"				
"Additional target"	XXUE	XXUED	"Open space planning services, systems and policies"				
"Additional target"	XXUE	XXUEE	"Housing services, systems and policies"				
"Additional target"	XXUE	XXUEF	"Utilities services, systems and policies"				
"Additional target"	XXUE	XXUEG	"Communication services, systems and policies"				
"Additional target"	XXUE	XXUEH	"Transportation services, systems and policies"				
"Additional target"	XXUE	XXUEI	"Civil protection services, systems and policies"				
"Additional target"	XXUE	XXUEJ	"Legal services, systems and policies"				
"Additional target"	XXUE	XXUEK	"Associations and organisational services, systems and policies"				
"Additional target"	XXUE	XXUEL	"Media services, systems and policies"				
"Additional target"	XXUE	XXUEM	"Economic services, systems and policies"				
"Additional target"	XXUE	XXUEN	"Social security services, systems and policies"				
"Additional target"	XXUE	XXUEO	"General social support services, systems and policies"				
"Additional target"	XXUE	XXUEP	"Health services, systems and policies"				
"Additional target"	XXUE	XXUEQ	"Education and training services, systems and policies"				
"Additional target"	XXUE	XXUER	"Labour and employment services, systems and policies"				
"Additional target"	XXUE	XXUES	"Political services, systems and policies"				
"Additional target"	"Additional target"	XXVA	"Substance-related and addictive behaviours"				
"Additional target"	XXVA	XXVA1	"Substance-related and addictive behaviours"				
"Additional target"	XXVA	XXVAA	"Alcohol use behaviours"				
"Additional target"	XXVA	XXVAB	"Tobacco use behaviours"				
"Additional target"	XXVA	XXVAC	"Illicit drug use behaviours"				
"Additional target"	XXVA	XXVAD	"Pharmaceutical use behaviours"				
"Additional target"	XXVA	XXVAE	"Gambling behaviours"				
"Additional target"	XXVA	XXVAF	"Digital technology use behaviours"				
"Additional target"	"Additional target"	XXVB	"Violence-related behaviours"				
"Additional target"	XXVB	XXVB1	"Violence-related behaviours"				
"Additional target"	XXVB	XXVBA	"Self-harm behaviours"				
"Additional target"	XXVB	XXVBB	"Family and partner violence behaviours"				
"Additional target"	XXVB	XXVBC	"Community violence behaviours"				
"Additional target"	"Additional target"	XXVC	"Safety-related behaviours"				
"Additional target"	XXVC	XXVC1	"Safety-related behaviours"				
"Additional target"	XXVC	XXVCA	"Road safety behaviours"				
"Additional target"	XXVC	XXVCB	"Workplace safety behaviours"				
"Additional target"	XXVC	XXVCC	"Home safety behaviours"				
"Additional target"	"Additional target"	XXVD	"Health-service-related behaviours"				
"Additional target"	XXVD	XXVD1	"Health-service-related behaviours"				
"Additional target"	XXVD	XXVDA	"Immunisation behaviours"				
"Additional target"	XXVD	XXVDB	"Screening behaviours"				
"Additional target"	"Additional target"	XXVE	"Lifestyle-related behaviours"				
"Additional target"	XXVE	XXVE1	"Lifestyle behaviours"				
"Additional target"	XXVE	XXVEA	"Eating behaviours"				
"Additional target"	XXVE	XXVEB	"Physical activity behaviours"				
"Additional target"	XXVE	XXVEC	"Sleep and rest behaviours"				
"Additional target"	XXVE	XXVED	"Hygiene behaviours"				
"Additional target"	XXVE	XXVEE	"Oral hygiene behaviours"				
"Additional target"	XXVE	XXVEF	"Sexual behaviours"				
"Additional target"	XXVE	XXVEG	"UV radiation exposure behaviours"				
"Additional target"	XXVE	XXVEH	"Breastfeeding behaviours"				
"Additional target"	XXVE	XXVEJ	"Parenting behaviours"				
"Additional target"	XXVE	XXVEK	"Social behaviours"				
"Additional target"	XXVE	XXVEL	"Behaviours related to psychological health and wellbeing"				
"Additional target"	"Additional target"	XXVF	"Other health-related behaviours"				
"Additional target"	XXVF	XXVFS	"Health literacy"				
"Additional target"	XXVF	XXVFX	"Other health-related behaviours, NEC"				
"Assistive products"			"Assistive products"				
"Assistive products"	"Assistive products"	XP100	"Assistive products and technology for personal use in daily living (e1151)"		"adapted or specially designed equipment, products and technologies that assist people in daily living; "		
"Assistive products"	XP100	XP100.00	"Orthoses, other and unspecified"		"spinal and cranial orthoses, upper and lower limb orthoses; "		
"Assistive products"	XP100	XP100.01	"Spinal orthoses"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP100.02	"Upper limb orthoses"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP100.03	"Lower limb orthoses"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP100.04	"Club foot braces"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP105.00	"Prostheses, other and unspecified"		"Prosthesis NOS; Upper and lower limb prostheses and other prostheses; "	"implanted prostheses, such as breast implants (XT11.06), shoulder prosthesis (XT09.29) etc."	
"Assistive products"	XP100	XP105.01	"Upper limb prostheses"		"Upper limb prosthesis; "		
"Assistive products"	XP100	XP105.02	"Lower limb prostheses"		"Lower limb prosthesis; "		"Priority Assistive Products List (APL)"
"Assistive products"	XP100	XP110.00	"Therapeutic footwear"		"orthopaedic shoes; "		"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP115.00	"Assistive products for circulation therapy, other and unspecified"		"air-filled garments and compression units for circulation problems; "		
"Assistive products"	XP100	XP115.01	"Anti-oedema stockings for arms and legs"		"anti-oedema gloves; "		
"Assistive products"	XP100	XP120.00	"Assistive products for administrating medicines, other and unspecified"				
"Assistive products"	XP100	XP120.01	"Pill organisers"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP125.00	"Assistive products intended to manage tissue integrity, other and unspecified"		"seat cushions, underlays, back cushions, back pads to prevent pressure sores and decubitus ulcers; "		
"Assistive products"	XP100	XP125.01	"Pressure relief cushions"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP125.02	"Pressure relief mattresses"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP130.00	"Equipment for movement, strength and balance training, other and unspecified"		"exercise and ergometer cycles, standing frames and supports for standing, finger and hand exercices devices, weighted cuffs, tilting tables; "		
"Assistive products"	XP100	XP130.01	"Standing frames, adjustable"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP135.00	"Assistive products for body stabilisation"		"seatbelts, belts and harnesses; "		
"Assistive products"	XP100	XP140.00	"Assistive products for dressing"		"shoehorns, clothes holders, button hooks; "		
"Assistive products"	XP100	XP145.00	"Assistive products for toileting, other and unspecified"		"commode chairs, adjustable toilets, toilet supports, toilet seats, toilets; "		
"Assistive products"	XP100	XP145.01	"Chairs for toilet"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP150.00	"Assistive products for ostomy care"		"ostomy bags; "		
"Assistive products"	XP100	XP155.00	"Assistive products for absorbing urine and faeces and collectors of urine and faeces, other and unsp"		"incontinence products; "		
"Assistive products"	XP100	XP155.01	"Incontinence products, absorbent"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP160.00	"Assistive products for washing, bathing and showering, other and unspecified "		"bath and shower chairs, non-slip bath/shower mats, shower and shower units, washbasins, bidets, bathtubs,; "		
"Assistive products"	XP100	XP160.01	"Chairs for shower/bath"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP165.00	"Assistive products for manicure, pedicure, hair care, dental care, facial care"		"nail brushes, nail files, nail scissors, nail clippers; "		
"Assistive products"	XP100	XP170.00	"Assistive products for eating and drinking"		"modified cutlery, plates,  food guards; "		
"Assistive products"	XP100	XP175.00	"Assistive products for preparing (food and drink) meals"		"assistive products for cutting, peeling, cooking, baking , refrigerators, freezers, cooking units; "		
"Assistive products"	XP100	XP180.00	"Assistive products for dishwashing"		"dishwashing brushes, and flask brushes, dish drying racks, sinks; "		
"Assistive products"	XP100	XP185.00	"Assistive products for housecleaning"		"floor mopping equipment, dustpans, dust brushes, assistive products for storage of waste or disposal of waste; "		
"Assistive products"	XP100	XP187.00	"Assistive products for making and maintaining textiles"		"scissors, ironing boards, washing machines; "		
"Assistive products"	XP100	XP188.00	"Assistive products for alarming, indicating, reminding and signaling, other and unspecified"				
"Assistive products"	XP100	XP188.01	"Alarm signallers with light/sound/vibration"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP188.02	"Time management products"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP188.03	"Watches, talking/touching"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP188.04	"Fall detectors"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP188.05	"Personal emergency alarm systems"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP188.06	"Global positioning system (GPS) locators"				"Priority Assistive Products List (APL) "
"Assistive products"	XP100	XP190.00	"Assistive products for operating and controlling devices (incl from distance)"		"push-bottuns, pedals, switches, switchboards, systems for operating assistive products from a distance (environmental control systems); "		
"Assistive products"	XP100	XP195.00	"Assistive products to assist or replace functions of arm, hand, finger"		"assistive products for grasping an object, grip adapters, pointing lamps,; "		
"Assistive products"	XP100	XP196.00	"Adjustable furniture "		"adjustable tables, sitting furniture, beds, coxit chairs, bed lifts; "	"workplace furniture (XP500.00)"	
"Assistive products"	XP100	XP197.00	"Accessories for sitting furniture"		"back suppports (incl for wheelchair), seat crushions (incl for wheelchair), arm supports, leg and foot supports; "	"assistive products intended to manage tissue integrity (XP125.00)"	
"Assistive products"	XP100	XP199.00	"Assistive products and technology for personal use in daily living, NEC"				
"Assistive products"	"Assistive products"	XP200	"Assistive products and technology for personal indoor and outdoor mobility and transportation (e1201"		"adapted or specially designed equipment, products and technologies that assist people to move inside and outside buildings; "		
"Assistive products"	XP200	XP200.00	"Assistive products for walking manipulated by one arm, other and unspecified"		"walking sticks and canes, crutches, walking sticks and canes with three or more legs,; "		
"Assistive products"	XP200	XP200.01	Canes/sticks			"white canes (XP270.01)"	"Priority Assistive Products List (APL) "
"Assistive products"	XP200	XP200.02	"Crutches, axillary/elbow"				"Priority Assistive Products List (APL) "
"Assistive products"	XP200	XP205.00	"Assistive products for walking manipulated by both arms; other and unspecified"		"walking frames, rollators, walking tables, walking chairs; "		
"Assistive products"	XP200	XP205.01	"Walking frames/walkers"				"Priority Assistive Products List (APL) "
"Assistive products"	XP200	XP205.02	Rollators				"Priority Assistive Products List (APL) "
"Assistive products"	XP200	XP210.00	"Cars, vans and trucks - special manufactured"		"special manifactured cars, vans and trucks to be used for drivers or as passenger; "		
"Assistive products"	XP200	XP215.00	"Mass transit vehicles - special "		"buses with height-adjustable chassis, trains with low floors; "		
"Assistive products"	XP200	XP220.00	"Vehicle accessories and vehicle adaptations"		"products that can be added to vehicles or modifications to permit person to travel in vehicle as passeneger or to operate the vehicle; "		
"Assistive products"	XP200	XP225.00	"Mopeds and motorcycles"		"two or three-wheeled mopeds and motorcycles; "		
"Assistive products"	XP200	XP230.00	"Pedal- or hand-propelled cycles, other and unspecified"		"foot-propelled bicycles, tricycles and quadricycles for one person; hand-propelled bicycles and tricycles for one person; tandems, tricycles or four-wheeled cycles for two and more persons; "		
"Assistive products"	XP200	XP230.01	Tricycles				"Priority Assistive Products List (APL) "
"Assistive products"	XP200	XP235.00	"Motorised cycles"		"electric or gasoline powered; "		
"Assistive products"	XP200	XP245.00	"Wheelchairs, other and unspecified"				
"Assistive products"	XP200	XP245.10	"Manual wheelchairs, other and unspecified"				
"Assistive products"	XP200	XP245.12	"Wheelchairs, manual for active use"				"Priority Assistive Products List (APL)"
"Assistive products"	XP200	XP245.13	"Wheelchairs, manual assistant-controlled"				"Priority Assistive Products List (APL)"
"Assistive products"	XP200	XP245.14	"Wheelchairs, manual with postural support"				"Priority Assistive Products List (APL)"
"Assistive products"	XP200	XP245.20	"Powered wheelchairs, other and unspecified"				
"Assistive products"	XP200	XP245.21	"Wheelchairs, electrically powered"				"Priority Assistive Products List (APL)"
"Assistive products"	XP200	XP255.00	"Wheelchair accessories"		"propulsion units for manual wheelchairs, lights and safety signalling devices for wheelchairs, brakes; "	"accessories for sitting furniture (incl back and seat cushions; arm and leg supports) (XP197.00); assistive products intended to manage tissue integrity (XP125.00)"	
"Assistive products"	XP200	XP260.00	"Assistive products for transfer and turning"		"sliding boards, sliding mts, turning sheets, turntables, lifting belts and harnesses, carrying chairs; "		
"Assistive products"	XP200	XP265.00	"Assistive products for lifting persons"		"mobile hoists  and stationary hoists for lifting and freely moving a person; "		
"Assistive products"	XP200	XP270.00	"Assistive products for orientation, other and unspecified"		"white canes, taktile maps; "		
"Assistive products"	XP200	XP270.01	"White canes "				"Priority Assistive Products List (APL) "
"Assistive products"	XP200	XP299.00	"Assistive products and technology for personal indoor and outdoor mobility and transportation, NEC"				
"Assistive products"	"Assistive products"	XP300	"Assistive products and technology for communication (e1251)"		"adapted or specially designed equipment, products and technologies that assist people to send and recieve information; "		
"Assistive products"	XP300	XP300.00	"Assistive products for seeing, other and unspecified"		"spectacles, contact lens, glasses, binoculars, telescopes, image-enlarging video systems; "		
"Assistive products"	XP300	XP300.01	"Spectacles; low vision, short distance, long distance, with filters and protection"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP300.02	"Magnifiers, digital hand held"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP300.03	"Magnifiers, optical"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP305.00	"Assistive products for hearing, other and unspecified"				
"Assistive products"	XP300	XP305.01	"Hearing aids (digital) and batteries"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP310.00	"Assistive products for voice production"		"voice generators; "		
"Assistive products"	XP300	XP315.00	"Assistive  devices for drawing and writing, other and unspecified"		"writing boards, drafting boards, typewriters; "		
"Assistive products"	XP300	XP315.01	"Braille displays (note takers)"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP315.02	"Braille writing equipment/braillers"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP320.00	"Assistive products for calculation"		"manual devices for calculation, calculation machines, specialised calculation software; "		
"Assistive products"	XP300	XP325.00	"Assistive products that record, play, and display audio and visual information, other and unspecifie"		"audio and video equipment, televisions, closed-circuit television systems, decoders for videotext and text television; "		
"Assistive products"	XP300	XP325.01	"Audioplayers with DAISY capability"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP325.02	Recorders				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP325.03	"Video communication devices"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP325.04	"Captioning TVs"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP325.05	"Hearing loops/FM systems"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP330.00	"Assistive products for face-to-face communication, other and unspecified"		"letter and symbol sets and boards, dialogue units, face-to-face communication software; "		
"Assistive products"	XP300	XP330.01	"Communication boards/books/cards"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP330.03	"Deafblind comunicators"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP335.00	"Assistive products for telephoning, other and unspecified"				
"Assistive products"	XP300	XP335.01	"Simplified mobile phones"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP340.00	"Assistive products for reading"		"materials in Braille, large print reading materials, multimedia reading materials; "		
"Assistive products"	XP300	XP345.00	"Computers and devices for computer, other and unspecified"		"Braille keyboards for computer, visual, tactile and audible computers displays, touch sensitive boards; "		
"Assistive products"	XP300	XP345.01	"Personal digital assistant (PDA)"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP345.02	"Communication software"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP345.03	"Keyboard and mouse emulation software"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP345.04	"Gesture to voice technology"				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP345.05	"Screen readers "				"Priority Assistive Products List (APL) "
"Assistive products"	XP300	XP399.00	"Assistive products and technology for communication, NEC"				
"Assistive products"	"Assistive products"	XP400	"Assistive products and technology for education (e1301)"		"adapted or specially designed equipment, products, processes, methods and technology used for acquisition of knowledge, expertise of skills; "		
"Assistive products"	XP400	XP400.00	"Assistive products for training in communication "		"products for voice and speech training, for developing written and reading skills; "		
"Assistive products"	XP400	XP405.00	"Assistive products for training in using alternative communication techniques"		"products for training in sign language, lip-reading, Braille; "		
"Assistive products"	XP400	XP410.00	"Assistive products for training in cognitive skills "		"products for training of memory, attention; "		
"Assistive products"	XP400	XP415.00	"Assistive products for training i educational subjects"		"products for foreign language training, training in matematics; "		
"Assistive products"	XP400	XP420.00	"Assistive products for training in arts"		"products used for training in drawing and painting skills, music skills, drama and dance,; "		
"Assistive products"	XP400	XP425.00	"Assistive products for training in social skills"		"products for training i recreational activities, social skills and for, travel training, personal safety training; "		
"Assistive products"	XP400	XP499.00	"Assistive products and technology for education, NEC"				
"Assistive products"	"Assistive products"	XP500	"Assistive products and technology for employment (e1351)"		"adapted or specially designed equipment, products and technology used for employment to facilitate work activities; "		
"Assistive products"	XP500	XP500.00	"Workplace furniture and furniture elements"		"work desks, work chairs, standing aids for workplace,; "	"adjustable furniture (adjustable tables, sitting furniture  and beds for home) (XP196.00)"	
"Assistive products"	XP500	XP505.00	"Assistive products for transporting objects in workplace"		"lifting trucks; "		
"Assistive products"	XP500	XP510.00	"Assistive products for hoisting and repositioning objects in workplace"		"tackles, balancers, lifting tables; "		
"Assistive products"	XP500	XP515.00	"Assistive products for fixing, reaching and grasping objects in the workplace "				
"Assistive products"	XP500	XP520.00	"Machines and tools for use in the workplace"		"manually operated and powered hand tools; "		
"Assistive products"	XP500	XP525.00	"Assistive products to manage the work "		"specialised software; "		
"Assistive products"	XP500	XP530.00	"Assistive products for protection and safety in workplace "		"devices to reduce vibration, noise, control illumination.; "		
"Assistive products"	XP500	XP535.00	"Assistive products for vocational assessment and training "				
"Assistive products"	XP500	XP599.00	"Assistive products and technology for employment, NEC"				
"Assistive products"	"Assistive products"	XP600	"Assistive products and technology for culture, recreation, sport and play (e1401)"		"adapted or specially designed equipment, products and technology used for the conduct and enhancement of cultural, recreational, sporting activities and play; "		
"Assistive products"	XP600	XP600.00	"Assistive products for play"		"toys, playground equipment, games; "		
"Assistive products"	XP600	XP605.00	"Assistive products for sports"				
"Assistive products"	XP600	XP610.00	"Assistive products for playing and composing music"				
"Assistive products"	XP600	XP615.00	"Assistive products for producing photos, videos and films"				
"Assistive products"	XP600	XP620.00	"Assistive products for handicraft"				
"Assistive products"	XP600	XP625.00	"Assistive devices for gardening and lawn care for private use"				
"Assistive products"	XP600	XP630.00	"Assistive products for hunting and fishing"				
"Assistive products"	XP600	XP635.00	"Assistive products for camping and caravanning"				
"Assistive products"	XP600	XP640.00	"Assistive products for pet care"				
"Assistive products"	XP600	XP699.00	"Assistive products and technology for culture, recreation and sport, NEC"				
"Assistive products"	"Assistive products"	XP700	"Assistive products and technology for the practice of religion or spirituality (e1451)"		"adapted or specially designed products and technology that are given, or taken on a symbolic meaning in the contxt or the practice of religion or spirituality; "		
"Assistive products"	XP700	XP700.00	"Assistive products and technology for the practice of religion or spirituality"				
"Assistive products"	"Assistive products"	XP800	"Design, construction and building products and technology of buildings for private or public use"				
"Assistive products"	XP800	XP800.00	"Accessible construction "		"floor-level sills, passageways, doorways; "		
"Assistive products"	XP800	XP805.00	"Handrails and grab bars"				"Priority Assistive Products List (APL) "
"Assistive products"	XP800	XP810.00	"Gate, door, window and curtain openers/closers"				
"Assistive products"	XP800	XP815.00	"Assistive products for vertical accessibility, other and unspecified"		"elevators, lifting platforms, stairlifts, ramps; "		
"Assistive products"	XP800	XP815.01	Elevators				
"Assistive products"	XP800	XP815.02	"Lifting platforms"		"fixed and portable or free-standing; "		
"Assistive products"	XP800	XP815.03	Stairlifts		"stairlifts with seat or with platform; "		
"Assistive products"	XP800	XP815.04	"Portable ramps"				"Priority Assistive Products List (APL) "
"Assistive products"	XP800	XP815.05	"Fixed ramps"				
"Assistive products"	XP800	XP899.00	"Design, construction and building products and technology of buildings for private or public use, NE"				
"Essential pathology tests"			"Essential pathology tests"				
"Essential pathology tests"	"Essential pathology tests"	XK01	"A, B and O and rhesus factor"				
"Essential pathology tests"	"Essential pathology tests"	XK02	"Alanine amino-transferase"				
"Essential pathology tests"	"Essential pathology tests"	XK03	Albumin				
"Essential pathology tests"	"Essential pathology tests"	XK04	"Alkaline phosphatase"				
"Essential pathology tests"	"Essential pathology tests"	XK05	"Alpha-fetoprotein immunoassay"				
"Essential pathology tests"	"Essential pathology tests"	XK06	"Antibodies to HCV"				
"Essential pathology tests"	"Essential pathology tests"	XK07	"Antibodies to hepatitis B surface antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK08	"Antibodies to hepatitis C virus"				
"Essential pathology tests"	"Essential pathology tests"	XK09	"Antibodies to HIV-1/2 test"				
"Essential pathology tests"	"Essential pathology tests"	XK10	"Antibodies to T. pallidum"				
"Essential pathology tests"	"Essential pathology tests"	XK100	"Quantitative HCV virological nucleic acid"				
"Essential pathology tests"	"Essential pathology tests"	XK101	"Quantitative HIV virological nucleic acid test"				
"Essential pathology tests"	"Essential pathology tests"	XK102	"rK39 antigen test for visceral leishmaniasis"				
"Essential pathology tests"	"Essential pathology tests"	XK103	"Sickle cell testing"				
"Essential pathology tests"	"Essential pathology tests"	XK104	"T. pallidum haemagglutination test"				
"Essential pathology tests"	"Essential pathology tests"	XK105	"T. pallidum particle agglutination test"				
"Essential pathology tests"	"Essential pathology tests"	XK106	"Thyroid-stimulating hormone"				
"Essential pathology tests"	"Essential pathology tests"	XK107	"Screening blood donations"				"Screen for e.g. Trypanosoma cruzi, human T-lymphotropic virus (HTLV I/II), Zika virus, Babesia and West Nile virus in blood donations, depending on local risk of contamination."
"Essential pathology tests"	"Essential pathology tests"	XK108	"Troponin T/I"				
"Essential pathology tests"	"Essential pathology tests"	XK109	"Tuberculin skin test"				
"Essential pathology tests"	"Essential pathology tests"	XK11	"Antibodies to T.pallidum and to HIV-1/2"				
"Essential pathology tests"	"Essential pathology tests"	XK110	"Tyrosine-protein kinase receptor"				
"Essential pathology tests"	"Essential pathology tests"	XK111	"Uric acid"				
"Essential pathology tests"	"Essential pathology tests"	XK112	"Urinalysis test strips"				
"Essential pathology tests"	"Essential pathology tests"	XK113	"Urine chemistry"				
"Essential pathology tests"	"Essential pathology tests"	XK114	"Vibrio cholerae antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK115	"Virological detection of Zika virus"				
"Essential pathology tests"	"Essential pathology tests"	XK116	"White blood cell count"				
"Essential pathology tests"	"Essential pathology tests"	XK117	"Whole blood lactate"				
"Essential pathology tests"	"Essential pathology tests"	XK12	"Antimicrobial susceptibility testing"				
"Essential pathology tests"	"Essential pathology tests"	XK13	"Aspartate amino-transferase"				
"Essential pathology tests"	"Essential pathology tests"	XK14	"Basic metabolic panel"				
"Essential pathology tests"	"Essential pathology tests"	XK15	"Basic panel for immunohisto-chemical testing for diagnosis of lymphoma"				
"Essential pathology tests"	"Essential pathology tests"	XK16	"Basic panel of immunohisto-chemical markers for diagnosis of solid tumours"				
"Essential pathology tests"	"Essential pathology tests"	XK17	"BCR-ABL1 and ABL1 transcripts"				
"Essential pathology tests"	"Essential pathology tests"	XK18	Bilirubin				
"Essential pathology tests"	"Essential pathology tests"	XK19	"Blood cross-matching"				
"Essential pathology tests"	"Essential pathology tests"	XK20	"Blood culture"				
"Essential pathology tests"	"Essential pathology tests"	XK21	"Blood pH and gases"				
"Essential pathology tests"	"Essential pathology tests"	XK22	"Blood urea nitrogen"				
"Essential pathology tests"	"Essential pathology tests"	XK23	"CD4 cell enumeration"				
"Essential pathology tests"	"Essential pathology tests"	XK24	"Combined antibodies to HCV and HCV core antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK25	"Combined antibodies to T. pallidum and to HIV-1/2"				
"Essential pathology tests"	"Essential pathology tests"	XK26	"Combined HIV antibody/p24 antigen test"				
"Essential pathology tests"	"Essential pathology tests"	XK27	"Complete blood count automated"				
"Essential pathology tests"	"Essential pathology tests"	XK28	"Comprehensive metabolic panel"				
"Essential pathology tests"	"Essential pathology tests"	XK29	"C-reactive protein"				
"Essential pathology tests"	"Essential pathology tests"	XK30	Creatinine				
"Essential pathology tests"	"Essential pathology tests"	XK31	"Cryptococcal antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK32	Culture				
"Essential pathology tests"	"Essential pathology tests"	XK33	Cytology				
"Essential pathology tests"	"Essential pathology tests"	XK34	D-Dimer				
"Essential pathology tests"	"Essential pathology tests"	XK35	"Dengue virus antibody"				
"Essential pathology tests"	"Essential pathology tests"	XK36	"Dengue virus antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK37	"Detection of IgM antibodies to Zika virus"				
"Essential pathology tests"	"Essential pathology tests"	XK38	"Direct and indirect bilirubin"				
"Essential pathology tests"	"Essential pathology tests"	XK39	"Direct antiglobulin test"				
"Essential pathology tests"	"Essential pathology tests"	XK40	"Drug susceptibility testing with M. tuberculosis culture"				
"Essential pathology tests"	"Essential pathology tests"	XK41	Electrolytes				
"Essential pathology tests"	"Essential pathology tests"	XK42	"Essential flow cytometry panel of antibodies for leukaemia"				
"Essential pathology tests"	"Essential pathology tests"	XK43	"Faecal immunochemical test"				
"Essential pathology tests"	"Essential pathology tests"	XK44	Fibrinogen				
"Essential pathology tests"	"Essential pathology tests"	XK45	"Gamma-glutamyl transferase"				
"Essential pathology tests"	"Essential pathology tests"	XK46	"Genus and species identification of bacteria and fungi"				
"Essential pathology tests"	"Essential pathology tests"	XK47	Glucose				
"Essential pathology tests"	"Essential pathology tests"	XK48	"Glucose-6-phosphate dehydrogenase activity"				
"Essential pathology tests"	"Essential pathology tests"	XK49	Haematocrit				
"Essential pathology tests"	"Essential pathology tests"	XK50	Haemoglobin				
"Essential pathology tests"	"Essential pathology tests"	XK51	"Haemoglobin A1c"				
"Essential pathology tests"	"Essential pathology tests"	XK52	"HCV core antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK53	"Hepatitis B e antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK54	"Hepatitis B virus surface antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK55	Histopathology				
"Essential pathology tests"	"Essential pathology tests"	XK56	"Histoplasma antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK57	"HIV 1/2 antibody"				
"Essential pathology tests"	"Essential pathology tests"	XK58	"Human chorionic gonadotrophin plus beta-hCG"				
"Essential pathology tests"	"Essential pathology tests"	XK59	"Human chorionic gonadotropin"				
"Essential pathology tests"	"Essential pathology tests"	XK60	"Human epidermal growth factor receptor 2 overexpression"				
"Essential pathology tests"	"Essential pathology tests"	XK61	"Human papilloma virus nucleic acid test"				
"Essential pathology tests"	"Essential pathology tests"	XK62	"IgM-specific antibodies  to hepatitis B core antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK63	"Immune response by Interferon-gamma release assay"				
"Essential pathology tests"	"Essential pathology tests"	XK64	"Immunoglobulin plasma levels"				
"Essential pathology tests"	"Essential pathology tests"	XK65	Immunohisto-chemistry				
"Essential pathology tests"	"Essential pathology tests"	XK66	"Indirect antiglobulin test"				
"Essential pathology tests"	"Essential pathology tests"	XK67	"Influenza A and B antigen detection"				
"Essential pathology tests"	"Essential pathology tests"	XK68	"Influenza A and B nucleic acid test"				
"Essential pathology tests"	"Essential pathology tests"	XK69	"Iron studies"				
"Essential pathology tests"	"Essential pathology tests"	XK70	Kato-Katz				
"Essential pathology tests"	"Essential pathology tests"	XK71	Ketones				
"Essential pathology tests"	"Essential pathology tests"	XK72	"Lactate dehydrogenase activity"				
"Essential pathology tests"	"Essential pathology tests"	XK73	"Lipase or amylase"				
